country,championate,title,date,result,book,home_open_odds,home_close_odds,draw_open_odds,draw_close_odds,away_open_odds,away_close_odds
Finland,Veikkausliiga 2017,Lahti - HIFK,"Tuesday, 27 Jun 2017, 15:30",4:1,Pinnacle,2.1,2.05,3.22,3.31,4.19,4.25
Norway,Eliteserien 2018,Bodo/Glimt - Odd,"Monday, 20 Aug 2018, 17:00",1:1,Asianodds,2.16,2.0,3.25,3.85,3.2,3.76
Norway,Eliteserien 2018,Bodo/Glimt - Odd,"Monday, 20 Aug 2018, 17:00",1:1,Marathonbet,2.25,1.95,3.48,3.88,3.4,3.92
Norway,Eliteserien 2018,Bodo/Glimt - Odd,"Monday, 20 Aug 2018, 17:00",1:1,Pinnacle,2.24,1.94,3.6,3.85,3.16,3.88
England,League One 2019/2020,AFC Wimbledon - Burton,"Tuesday, 28 Jan 2020, 19:45",2:2,Asianodds,3.51,3.81,3.6,3.78,2.1,1.96
England,League One 2019/2020,AFC Wimbledon - Burton,"Tuesday, 28 Jan 2020, 19:45",2:2,Marathonbet,3.54,3.92,3.7,3.74,2.12,1.99
England,League One 2019/2020,AFC Wimbledon - Burton,"Tuesday, 28 Jan 2020, 19:45",2:2,Pinnacle,3.51,3.81,3.6,3.78,2.1,1.96
Czech Republic,Division 2 2015/2016,Hradec Kralove - Usti nad Labem,"Sunday, 15 Nov 2015, 14:00",0:0,Marathonbet,1.7,1.55,3.6,4.1,5.1,5.7
Germany,3. Liga 2017/2018,Grossaspach - Preussen Munster,"Saturday, 12 May 2018, 11:30",2:2,Asianodds,2.54,3.2,3.65,4.01,2.32,2.17
Germany,3. Liga 2017/2018,Grossaspach - Preussen Munster,"Saturday, 12 May 2018, 11:30",2:2,Marathonbet,2.86,3.16,3.32,3.84,2.63,2.2
Germany,3. Liga 2017/2018,Grossaspach - Preussen Munster,"Saturday, 12 May 2018, 11:30",2:2,Pinnacle,2.72,3.07,3.66,4.01,2.44,2.17
Denmark,NordicBet Ligaen 2013/2014,Koge - Hobro,"Monday, 14 Oct 2013, 18:00",0:2,Marathonbet,2.63,2.1,3.55,3.45,2.63,3.65
Denmark,NordicBet Ligaen 2013/2014,Koge - Hobro,"Monday, 14 Oct 2013, 18:00",0:2,Pinnacle,2.29,2.01,3.52,3.7,3.18,3.8
Spain,LaLiga2 2016/2017,Huesca - Sevilla FC B,"Sunday, 19 Feb 2017, 11:00",2:1,Marathonbet,2.14,1.9,3.2,3.3,4.0,5.0
Spain,LaLiga2 2016/2017,Huesca - Sevilla FC B,"Sunday, 19 Feb 2017, 11:00",2:1,Pinnacle,2.19,1.94,3.28,3.39,3.79,4.64
Ireland,Premier Division 2011,Derry City - Shamrock Rovers,"Friday, 08 Jul 2011, 19:35",1:0,Pinnacle,3.29,3.03,3.35,3.26,2.34,2.59
Ukraine,Premier League 2017/2018,Ch. Odessa - Veres-Rivne,"Saturday, 19 Aug 2017, 16:30",0:1,Marathonbet,2.49,2.67,3.0,3.02,3.26,3.0
Ukraine,Premier League 2017/2018,Ch. Odessa - Veres-Rivne,"Saturday, 19 Aug 2017, 16:30",0:1,Pinnacle,2.38,2.59,3.13,3.05,3.38,3.11
Germany,2. Bundesliga 2017/2018,Braunschweig - Dusseldorf,"Friday, 15 Dec 2017, 17:30",0:1,Asianodds,2.2,2.67,3.25,3.22,3.15,2.96
Germany,2. Bundesliga 2017/2018,Braunschweig - Dusseldorf,"Friday, 15 Dec 2017, 17:30",0:1,Marathonbet,2.69,2.6,3.4,3.34,2.78,2.93
Germany,2. Bundesliga 2017/2018,Braunschweig - Dusseldorf,"Friday, 15 Dec 2017, 17:30",0:1,Pinnacle,2.39,2.67,3.39,3.22,3.2,2.95
Ireland,Premier Division 2011,Derry City - Dundalk,"Friday, 22 Jul 2011, 19:45",0:0,Pinnacle,1.65,1.62,4.04,4.04,5.63,6.26
Spain,Segunda Division 2011/2012,Guadalajara - Murcia,"Sunday, 11 Dec 2011, 18:00",2:1,Pinnacle,2.73,2.47,3.17,3.1,2.92,3.39
France,Ligue 1 2012/2013,Rennes - Lyon,"Saturday, 11 Aug 2012, 20:00",0:1,Pinnacle,2.73,2.06,3.15,3.31,2.93,4.23
Turkey,Super Lig 2013/2014,Kasimpasa - Rizespor,"Sunday, 11 May 2014, 17:00",1:1,Marathonbet,1.69,1.56,4.0,4.4,4.95,5.7
Turkey,Super Lig 2013/2014,Kasimpasa - Rizespor,"Sunday, 11 May 2014, 17:00",1:1,Pinnacle,1.8,1.65,3.92,3.94,4.54,6.01
Germany,3. Liga 2018/2019,VfL Osnabruck - Lotte,"Monday, 01 Apr 2019, 17:00",1:0,Asianodds,1.68,1.73,3.65,3.56,5.13,5.65
Germany,3. Liga 2018/2019,VfL Osnabruck - Lotte,"Monday, 01 Apr 2019, 17:00",1:0,Marathonbet,1.67,1.66,3.8,3.66,5.3,5.65
Germany,3. Liga 2018/2019,VfL Osnabruck - Lotte,"Monday, 01 Apr 2019, 17:00",1:0,Pinnacle,1.68,1.71,3.65,3.56,5.13,5.65
Italy,Serie A 2011/2012,Juventus - Cesena,"Sunday, 04 Dec 2011, 15:00",2:0,Pinnacle,1.28,1.26,5.65,5.83,16.54,16.91
China,Super League 2014,Guangzhou R&F - Shandong Luneng,"Thursday, 22 May 2014, 12:30",1:3,Marathonbet,2.45,2.4,3.2,3.55,3.13,2.92
China,Super League 2014,Guangzhou R&F - Shandong Luneng,"Thursday, 22 May 2014, 12:30",1:3,Pinnacle,2.34,2.58,3.41,3.39,3.13,2.84
Germany,Bundesliga 2018/2019,Eintracht Frankfurt - Bayern Munich,"Saturday, 22 Dec 2018, 17:30",0:3,Asianodds,6.05,6.64,4.81,5.32,1.5,1.44
Germany,Bundesliga 2018/2019,Eintracht Frankfurt - Bayern Munich,"Saturday, 22 Dec 2018, 17:30",0:3,Marathonbet,6.9,6.7,5.65,5.35,1.42,1.45
Germany,Bundesliga 2018/2019,Eintracht Frankfurt - Bayern Munich,"Saturday, 22 Dec 2018, 17:30",0:3,Pinnacle,6.51,6.62,5.17,5.3,1.44,1.44
Scotland,League One 2019/2020,Forfar Athletic - Stranraer,"Saturday, 15 Feb 2020, 15:00",1:1,Asianodds,2.2,2.62,3.71,3.77,3.1,2.66
Scotland,League One 2019/2020,Forfar Athletic - Stranraer,"Saturday, 15 Feb 2020, 15:00",1:1,Marathonbet,2.09,2.45,3.7,3.58,3.22,2.69
Scotland,League One 2019/2020,Forfar Athletic - Stranraer,"Saturday, 15 Feb 2020, 15:00",1:1,Pinnacle,2.2,2.47,3.71,3.77,3.1,2.66
Poland,Ekstraklasa 2018/2019,Cracovia - Lech Poznan,"Saturday, 11 May 2019, 18:30",1:0,Asianodds,2.23,1.9,3.44,3.68,3.22,4.46
Poland,Ekstraklasa 2018/2019,Cracovia - Lech Poznan,"Saturday, 11 May 2019, 18:30",1:0,Marathonbet,1.97,1.89,3.62,3.54,3.76,4.2
Poland,Ekstraklasa 2018/2019,Cracovia - Lech Poznan,"Saturday, 11 May 2019, 18:30",1:0,Pinnacle,2.23,1.85,3.44,3.68,3.22,4.46
Ireland,Premier Division 2013,Shamrock Rovers - Shelbourne,"Friday, 24 May 2013, 20:00",1:0,Marathonbet,1.25,1.25,6.0,6.7,13.0,11.0
Ireland,Premier Division 2013,Shamrock Rovers - Shelbourne,"Friday, 24 May 2013, 20:00",1:0,Pinnacle,1.27,1.26,6.0,6.0,13.5,16.0
Slovakia,Fortuna liga 2018/2019,Trencin - Sered,"Sunday, 05 Aug 2018, 17:00",5:1,Asianodds,1.32,1.38,5.21,5.4,9.11,7.99
Slovakia,Fortuna liga 2018/2019,Trencin - Sered,"Sunday, 05 Aug 2018, 17:00",5:1,Marathonbet,1.35,1.39,5.45,5.3,8.5,7.5
Slovakia,Fortuna liga 2018/2019,Trencin - Sered,"Sunday, 05 Aug 2018, 17:00",5:1,Pinnacle,1.36,1.35,4.83,5.4,8.82,7.99
Spain,Primera Division 2011/2012,Real Madrid - Malaga,"Sunday, 18 Mar 2012, 21:30",1:1,Pinnacle,1.21,1.18,7.81,8.82,15.37,17.48
Belgium,Jupiler League 2015/2016,Gent - Waasland-Beveren,"Sunday, 31 Jan 2016, 19:00",2:1,Marathonbet,1.3,1.2,5.7,8.0,12.5,15.0
Belgium,Jupiler League 2015/2016,Gent - Waasland-Beveren,"Sunday, 31 Jan 2016, 19:00",2:1,Pinnacle,1.25,1.22,6.59,7.0,13.2,15.21
USA,MLS 2017,Atlanta Utd - New York City,"Sunday, 28 May 2017, 21:00",3:1,Marathonbet,2.1,2.19,3.68,3.72,3.6,3.34
USA,MLS 2017,Atlanta Utd - New York City,"Sunday, 28 May 2017, 21:00",3:1,Pinnacle,2.13,2.18,3.79,3.72,3.42,3.36
Ireland,Premier Division 2012,Sligo Rovers - Shelbourne,"Friday, 18 May 2012, 19:45",3:0,Pinnacle,1.52,1.5,4.23,4.11,7.25,8.86
Norway,Eliteserien,Molde - Brann,"Monday, 10 Aug 2020, 18:30",1:2,Asianodds,1.59,1.58,4.26,4.88,5.4,5.64
Norway,Eliteserien,Molde - Brann,"Monday, 10 Aug 2020, 18:30",1:2,Marathonbet,1.66,1.57,4.65,4.85,5.4,6.3
Norway,Eliteserien,Molde - Brann,"Monday, 10 Aug 2020, 18:30",1:2,Pinnacle,1.59,1.56,4.26,4.44,5.4,5.45
Serbia,Super Liga 2019/2020,FK Indjija - Radnicki Nis,"Saturday, 21 Sep 2019, 14:00",0:1,Asianodds,2.98,3.65,2.96,3.1,2.34,2.08
Serbia,Super Liga 2019/2020,FK Indjija - Radnicki Nis,"Saturday, 21 Sep 2019, 14:00",0:1,Marathonbet,3.14,3.75,3.24,3.25,2.29,2.04
Serbia,Super Liga 2019/2020,FK Indjija - Radnicki Nis,"Saturday, 21 Sep 2019, 14:00",0:1,Pinnacle,3.08,3.52,3.12,2.98,2.44,2.24
England,Championship 2016/2017,Leeds - Wolves,"Monday, 17 Apr 2017, 14:00",0:1,Marathonbet,1.9,1.95,3.6,3.6,4.65,4.33
England,Championship 2016/2017,Leeds - Wolves,"Monday, 17 Apr 2017, 14:00",0:1,Pinnacle,2.05,1.96,3.46,3.63,4.02,4.26
Italy,Serie B,Pordenone - Cremonese,"Sunday, 29 Dec 2019, 14:00",1:0,Asianodds,2.31,2.16,2.91,3.15,3.79,4.0
Italy,Serie B,Pordenone - Cremonese,"Sunday, 29 Dec 2019, 14:00",1:0,Marathonbet,2.24,2.14,3.3,3.08,3.34,3.88
Italy,Serie B,Pordenone - Cremonese,"Sunday, 29 Dec 2019, 14:00",1:0,Pinnacle,2.31,2.16,2.91,3.06,3.79,4.0
Sweden,Allsvenskan 2017,Hammarby - Elfsborg,"Monday, 24 Jul 2017, 17:00",2:1,Marathonbet,2.59,2.51,3.6,3.64,2.76,2.84
Sweden,Allsvenskan 2017,Hammarby - Elfsborg,"Monday, 24 Jul 2017, 17:00",2:1,Pinnacle,2.39,2.45,3.67,3.58,2.99,2.96
Sweden,Allsvenskan 2011,Djurgarden - Trelleborgs,"Sunday, 11 Sep 2011, 15:30",4:3,Pinnacle,1.83,1.66,3.78,4.25,4.71,5.45
Netherlands,Eerste Divisie 2013/2014,Excelsior - Maastricht,"Friday, 14 Mar 2014, 20:00",0:1,Marathonbet,1.7,1.7,3.9,3.9,5.1,5.1
Netherlands,Eerste Divisie 2013/2014,Excelsior - Maastricht,"Friday, 14 Mar 2014, 20:00",0:1,Pinnacle,1.87,1.65,3.85,4.22,4.29,5.54
Russia,Premier League 2015/2016,Amkar - Ufa,"Monday, 16 May 2016, 14:00",1:0,Marathonbet,1.82,2.03,3.72,3.3,4.95,4.45
Russia,Premier League 2015/2016,Amkar - Ufa,"Monday, 16 May 2016, 14:00",1:0,Pinnacle,2.0,1.98,3.34,3.24,4.44,4.72
Scotland,Championship 2015/2016,Dumbarton - Queen of South,"Tuesday, 12 Apr 2016, 18:45",4:2,Marathonbet,2.9,3.35,3.65,3.6,2.43,2.2
Scotland,Championship 2015/2016,Dumbarton - Queen of South,"Tuesday, 12 Apr 2016, 18:45",4:2,Pinnacle,3.7,3.29,3.61,3.62,2.07,2.22
Romania,Liga 1 2017/2018,FC Voluntari - Astra,"Monday, 24 Jul 2017, 18:00",3:1,Marathonbet,2.54,2.8,3.22,3.16,3.06,2.8
Romania,Liga 1 2017/2018,FC Voluntari - Astra,"Monday, 24 Jul 2017, 18:00",3:1,Pinnacle,3.1,2.74,3.28,3.3,2.48,2.75
Switzerland,Super League,Basel - St. Gallen,"Saturday, 27 Jul 2019, 17:00",1:2,Asianodds,1.42,1.34,4.81,5.6,7.7,8.83
Switzerland,Super League,Basel - St. Gallen,"Saturday, 27 Jul 2019, 17:00",1:2,Marathonbet,1.43,1.39,4.9,5.2,6.85,7.3
Switzerland,Super League,Basel - St. Gallen,"Saturday, 27 Jul 2019, 17:00",1:2,Pinnacle,1.48,1.34,4.49,5.4,7.13,8.83
Argentina,Primera Division 2011/2012,Lanus - Atl. Rafaela,"Tuesday, 17 Apr 2012, 01:10",1:0,Pinnacle,2.13,1.62,3.15,3.94,4.11,6.49
Netherlands,Eredivisie 2018/2019,Waalwijk - Excelsior,"Sunday, 19 May 2019, 12:30",2:1,Asianodds,2.42,2.5,3.65,3.99,2.56,2.71
Netherlands,Eredivisie 2018/2019,Waalwijk - Excelsior,"Sunday, 19 May 2019, 12:30",2:1,Marathonbet,2.44,2.41,3.64,3.8,2.74,2.69
Netherlands,Eredivisie 2018/2019,Waalwijk - Excelsior,"Sunday, 19 May 2019, 12:30",2:1,Pinnacle,2.55,2.43,3.63,3.99,2.62,2.71
Spain,LaLiga2 2016/2017,Girona - Zaragoza,"Sunday, 04 Jun 2017, 18:00",0:0,Marathonbet,3.7,3.3,1.6,1.43,7.1,11.0
Portugal,Liga de Honra 2010/2011,Santa Clara - Gil Vicente,"Sunday, 14 Nov 2010, 17:00",3:1,Pinnacle,2.67,2.4,3.05,3.14,2.95,3.27
Netherlands,Eerste Divisie 2012/2013,Den Bosch - Almere City,"Friday, 16 Nov 2012, 20:00",0:2,Marathonbet,1.5,1.38,4.5,5.5,6.5,7.7
Netherlands,Eerste Divisie 2012/2013,Den Bosch - Almere City,"Friday, 16 Nov 2012, 20:00",0:2,Pinnacle,1.39,1.33,5.28,5.89,8.11,9.83
Sweden,Superettan 2014,Ostersunds - Hammarby,"Sunday, 15 Jun 2014, 17:15",1:1,Marathonbet,3.75,4.5,3.65,3.65,2.0,1.83
Sweden,Superettan 2014,Ostersunds - Hammarby,"Sunday, 15 Jun 2014, 17:15",1:1,Pinnacle,4.03,4.11,3.71,3.65,1.96,1.97
Scotland,Premiership 2016/2017,Celtic - Inverness,"Saturday, 05 Nov 2016, 15:00",3:0,Marathonbet,1.2,1.14,7.5,9.9,17.0,21.0
Scotland,Premiership 2016/2017,Celtic - Inverness,"Saturday, 05 Nov 2016, 15:00",3:0,Pinnacle,1.19,1.15,8.28,9.4,15.81,21.5
Greece,Super League 2011/2012,AEK Athens FC - Panionios,"Sunday, 05 Feb 2012, 16:15",1:0,Pinnacle,1.59,1.59,3.81,3.75,7.18,7.71
Netherlands,Eerste Divisie 2018/2019,Oss - Den Bosch,"Friday, 19 Oct 2018, 18:00",0:1,Asianodds,2.11,2.67,3.76,3.62,3.35,2.63
Netherlands,Eerste Divisie 2018/2019,Oss - Den Bosch,"Friday, 19 Oct 2018, 18:00",0:1,Marathonbet,2.05,2.57,3.74,3.56,3.4,2.64
Netherlands,Eerste Divisie 2018/2019,Oss - Den Bosch,"Friday, 19 Oct 2018, 18:00",0:1,Pinnacle,2.11,2.67,3.76,3.62,3.35,2.63
South Korea,K League 1,Seongnam - Ulsan Hyundai,"Sunday, 23 Aug 2020, 11:00",1:2,Marathonbet,4.85,5.8,3.7,3.6,1.9,1.81
South Korea,K League 1,Seongnam - Ulsan Hyundai,"Sunday, 23 Aug 2020, 11:00",1:2,Pinnacle,4.98,5.17,3.45,3.55,1.8,1.75
Sweden,Allsvenskan 2013,Norrkoping - Gefle,"Monday, 08 Apr 2013, 18:00",2:1,Marathonbet,1.85,1.99,3.55,3.55,4.9,4.15
Sweden,Allsvenskan 2013,Norrkoping - Gefle,"Monday, 08 Apr 2013, 18:00",2:1,Pinnacle,1.82,2.06,3.58,3.41,4.97,4.0
Austria,Tipico Bundesliga 2019/2020,Hartberg - Altach,"Sunday, 24 Nov 2019, 13:30",2:1,Asianodds,2.31,2.51,3.91,3.72,2.88,2.73
Austria,Tipico Bundesliga 2019/2020,Hartberg - Altach,"Sunday, 24 Nov 2019, 13:30",2:1,Marathonbet,1.95,2.48,4.1,3.45,3.4,2.8
Austria,Tipico Bundesliga 2019/2020,Hartberg - Altach,"Sunday, 24 Nov 2019, 13:30",2:1,Pinnacle,2.31,2.51,3.91,3.72,2.88,2.72
Spain,Primera Division 2014/2015,Rayo Vallecano - Atl. Madrid,"Monday, 25 Aug 2014, 21:00",0:0,Marathonbet,7.3,5.7,4.3,3.9,1.55,1.71
Spain,Primera Division 2014/2015,Rayo Vallecano - Atl. Madrid,"Monday, 25 Aug 2014, 21:00",0:0,Pinnacle,7.05,5.66,4.41,3.61,1.53,1.76
Sweden,Superettan 2017,Syrianska - Atvidabergs,"Friday, 12 May 2017, 17:00",3:0,Marathonbet,2.33,1.89,3.5,4.15,3.22,3.9
Sweden,Superettan 2017,Syrianska - Atvidabergs,"Friday, 12 May 2017, 17:00",3:0,Pinnacle,2.04,1.85,3.66,4.0,3.82,4.27
Russia,FNL 2018/2019,Khimki - M. Saransk,"Sunday, 28 Apr 2019, 14:00",1:1,Asianodds,2.16,2.02,2.96,3.15,3.73,4.36
Russia,FNL 2018/2019,Khimki - M. Saransk,"Sunday, 28 Apr 2019, 14:00",1:1,Marathonbet,1.85,1.97,3.35,3.08,4.45,4.3
Russia,FNL 2018/2019,Khimki - M. Saransk,"Sunday, 28 Apr 2019, 14:00",1:1,Pinnacle,2.16,1.99,2.96,3.12,3.73,4.36
Belgium,Proximus League 2014/2015,Aalst - Heist,"Friday, 13 Feb 2015, 19:30",1:0,Marathonbet,1.55,1.8,4.35,3.95,6.4,4.5
Belgium,Proximus League 2014/2015,Aalst - Heist,"Friday, 13 Feb 2015, 19:30",1:0,Pinnacle,1.72,1.85,3.9,3.81,5.08,4.4
USA,MLS 2019,Atlanta Utd - DC United,"Sunday, 21 Jul 2019, 20:00",2:0,Asianodds,1.63,1.48,4.25,5.0,4.95,6.4
USA,MLS 2019,Atlanta Utd - DC United,"Sunday, 21 Jul 2019, 20:00",2:0,Marathonbet,1.52,1.48,4.6,4.75,5.75,6.1
USA,MLS 2019,Atlanta Utd - DC United,"Sunday, 21 Jul 2019, 20:00",2:0,Pinnacle,1.65,1.48,4.34,5.0,4.97,6.11
Austria,Tipico Bundesliga 2019/2020,Sturm Graz - Wolfsberger AC,"Wednesday, 03 Jun 2020, 16:30",1:2,Asianodds,2.51,3.13,3.62,3.62,2.74,2.25
Austria,Tipico Bundesliga 2019/2020,Sturm Graz - Wolfsberger AC,"Wednesday, 03 Jun 2020, 16:30",1:2,Marathonbet,2.68,3.1,3.64,3.7,2.49,2.19
Austria,Tipico Bundesliga 2019/2020,Sturm Graz - Wolfsberger AC,"Wednesday, 03 Jun 2020, 16:30",1:2,Pinnacle,2.72,3.18,3.62,3.64,2.53,2.22
Slovakia,Fortuna liga 2017/2018,Zilina - Trencin,"Sunday, 27 May 2018, 15:20",1:2 ET,Asianodds,1.95,2.05,3.85,4.03,2.89,3.23
Slovakia,Fortuna liga 2017/2018,Zilina - Trencin,"Sunday, 27 May 2018, 15:20",1:2 ET,Marathonbet,1.99,2.04,3.6,4.0,3.82,3.32
Slovakia,Fortuna liga 2017/2018,Zilina - Trencin,"Sunday, 27 May 2018, 15:20",1:2 ET,Pinnacle,2.01,2.05,3.95,4.01,3.39,3.25
England,League One 2019/2020,Southend - Burton,"Saturday, 22 Feb 2020, 15:00",2:3,Asianodds,4.28,4.21,3.85,3.94,1.83,1.85
England,League One 2019/2020,Southend - Burton,"Saturday, 22 Feb 2020, 15:00",2:3,Marathonbet,4.2,4.3,4.05,3.88,1.85,1.87
England,League One 2019/2020,Southend - Burton,"Saturday, 22 Feb 2020, 15:00",2:3,Pinnacle,4.28,4.21,3.85,3.94,1.83,1.82
France,Ligue 1 2018/2019,Angers - Montpellier,"Saturday, 10 Nov 2018, 19:00",1:0,Asianodds,2.68,2.87,3.15,3.06,2.57,2.87
France,Ligue 1 2018/2019,Angers - Montpellier,"Saturday, 10 Nov 2018, 19:00",1:0,Marathonbet,2.41,2.89,3.2,3.08,3.36,2.82
France,Ligue 1 2018/2019,Angers - Montpellier,"Saturday, 10 Nov 2018, 19:00",1:0,Pinnacle,2.77,2.86,3.16,3.06,2.88,2.87
Scotland,Championship 2019/2020,Partick Thistle - Dunfermline,"Tuesday, 10 Mar 2020, 19:45",1:1,Asianodds,2.78,2.55,3.31,3.25,2.64,2.94
Scotland,Championship 2019/2020,Partick Thistle - Dunfermline,"Tuesday, 10 Mar 2020, 19:45",1:1,Marathonbet,2.7,2.5,3.42,3.25,2.53,2.85
Scotland,Championship 2019/2020,Partick Thistle - Dunfermline,"Tuesday, 10 Mar 2020, 19:45",1:1,Pinnacle,2.96,2.55,3.37,3.25,2.47,2.94
Belgium,EXQI League 2011/2012,Charleroi - Antwerp,"Monday, 16 Apr 2012, 19:30",0:3,Pinnacle,1.41,1.38,4.95,5.16,7.72,8.34
England,Championship 2013/2014,Barnsley - Millwall,"Saturday, 22 Feb 2014, 16:00",1:0,Marathonbet,2.4,2.34,3.3,3.3,3.25,3.4
England,Championship 2013/2014,Barnsley - Millwall,"Saturday, 22 Feb 2014, 16:00",1:0,Pinnacle,2.34,2.32,3.44,3.47,3.25,3.33
Scotland,League One 2016/2017,Stenhousemuir - Alloa,"Saturday, 31 Dec 2016, 13:00",2:4,Marathonbet,4.35,3.75,4.0,4.1,1.8,1.91
Scotland,League One 2016/2017,Stenhousemuir - Alloa,"Saturday, 31 Dec 2016, 13:00",2:4,Pinnacle,4.48,4.15,4.1,4.05,1.78,1.85
Austria,Erste Liga 2011/2012,A. Lustenau - FC Lustenau,"Friday, 11 May 2012, 19:30",1:2,Pinnacle,1.98,1.75,3.89,4.15,3.72,4.57
Argentina,Primera Division 2016,Velez Sarsfield - Colon Santa FE,"Saturday, 07 May 2016, 19:00",2:0,Marathonbet,1.9,2.22,3.32,3.14,5.1,3.9
Argentina,Primera Division 2016,Velez Sarsfield - Colon Santa FE,"Saturday, 07 May 2016, 19:00",2:0,Pinnacle,2.23,2.36,3.21,3.14,3.77,3.53
Scotland,Premiership 2019/2020,Celtic - Ross County,"Saturday, 19 Oct 2019, 14:00",6:0,Asianodds,1.18,1.1,7.43,11.37,20.33,36.75
Scotland,Premiership 2019/2020,Celtic - Ross County,"Saturday, 19 Oct 2019, 14:00",6:0,Marathonbet,1.19,1.08,6.85,11.0,15.25,28.0
Scotland,Premiership 2019/2020,Celtic - Ross County,"Saturday, 19 Oct 2019, 14:00",6:0,Pinnacle,1.18,1.09,7.43,11.37,20.33,36.75
Sweden,Allsvenskan 2018,Malmo FF - Djurgarden,"Thursday, 03 May 2018, 17:00",1:0,Asianodds,1.69,1.77,3.6,3.68,4.75,5.41
Sweden,Allsvenskan 2018,Malmo FF - Djurgarden,"Thursday, 03 May 2018, 17:00",1:0,Marathonbet,1.7,1.77,3.96,3.68,5.4,5.3
Sweden,Allsvenskan 2018,Malmo FF - Djurgarden,"Thursday, 03 May 2018, 17:00",1:0,Pinnacle,1.73,1.75,3.92,3.68,5.11,5.41
Brazil,Serie B 2019,Sao Bento - Parana,"Saturday, 17 Aug 2019, 14:00",2:1,Asianodds,2.38,2.44,2.97,3.06,2.76,3.36
Brazil,Serie B 2019,Sao Bento - Parana,"Saturday, 17 Aug 2019, 14:00",2:1,Marathonbet,2.61,2.36,3.22,3.14,2.78,3.22
Brazil,Serie B 2019,Sao Bento - Parana,"Saturday, 17 Aug 2019, 14:00",2:1,Pinnacle,2.57,2.41,3.14,3.06,3.01,3.36
Croatia,1. HNL 2013/2014,Rijeka - Istra 1961,"Sunday, 08 Dec 2013, 19:00",3:3,Marathonbet,1.75,1.75,3.55,3.55,4.9,4.9
Croatia,1. HNL 2013/2014,Rijeka - Istra 1961,"Sunday, 08 Dec 2013, 19:00",3:3,Pinnacle,1.84,1.75,3.64,3.74,4.5,4.94
Czech Republic,Gambrinus liga 2013/2014,Jablonec - Plzen,"Sunday, 04 May 2014, 18:00",2:2,Marathonbet,3.95,3.5,3.5,3.8,2.05,2.1
Czech Republic,Gambrinus liga 2013/2014,Jablonec - Plzen,"Sunday, 04 May 2014, 18:00",2:2,Pinnacle,3.55,3.52,3.71,3.72,2.09,2.11
Germany,Bundesliga 2017/2018,Mainz - Hertha Berlin,"Saturday, 23 Sep 2017, 13:30",1:0,Asianodds,2.2,2.21,3.2,3.42,3.0,3.63
Germany,Bundesliga 2017/2018,Mainz - Hertha Berlin,"Saturday, 23 Sep 2017, 13:30",1:0,Marathonbet,2.2,2.25,3.4,3.34,3.76,3.68
Germany,Bundesliga 2017/2018,Mainz - Hertha Berlin,"Saturday, 23 Sep 2017, 13:30",1:0,Pinnacle,2.21,2.24,3.33,3.33,3.6,3.66
Greece,Super League 2016/2017,Iraklis - Platanias FC,"Monday, 07 Nov 2016, 17:30",1:1,Marathonbet,3.4,2.9,3.1,2.7,2.33,3.06
Greece,Super League 2016/2017,Iraklis - Platanias FC,"Monday, 07 Nov 2016, 17:30",1:1,Pinnacle,3.69,2.91,3.08,2.64,2.33,3.23
Poland,Ekstraklasa 2013/2014,Zaglebie - Korona Kielce,"Saturday, 21 Sep 2013, 19:30",2:0,Marathonbet,2.08,2.08,3.35,3.35,3.95,3.95
Poland,Ekstraklasa 2013/2014,Zaglebie - Korona Kielce,"Saturday, 21 Sep 2013, 19:30",2:0,Pinnacle,2.07,2.11,3.33,3.31,4.06,3.99
Scotland,Premiership 2013/2014,Hearts - Kilmarnock,"Sunday, 04 May 2014, 15:00",5:0,Marathonbet,2.88,2.7,3.6,3.4,2.5,2.76
Scotland,Premiership 2013/2014,Hearts - Kilmarnock,"Sunday, 04 May 2014, 15:00",5:0,Pinnacle,2.74,2.71,3.33,3.67,2.74,2.61
Netherlands,Eredivisie 2017/2018,Venlo - Den Haag,"Saturday, 21 Oct 2017, 17:45",0:2,Asianodds,2.02,1.99,3.4,3.78,3.2,4.28
Netherlands,Eredivisie 2017/2018,Venlo - Den Haag,"Saturday, 21 Oct 2017, 17:45",0:2,Marathonbet,2.05,1.97,3.6,3.74,3.85,4.0
Netherlands,Eredivisie 2017/2018,Venlo - Den Haag,"Saturday, 21 Oct 2017, 17:45",0:2,Pinnacle,2.06,1.98,3.62,3.71,3.8,4.01
Japan,J1 League 2017,Shimizu - Sapporo,"Saturday, 18 Nov 2017, 06:00",0:2,Asianodds,2.16,2.46,3.2,3.21,3.3,3.37
Japan,J1 League 2017,Shimizu - Sapporo,"Saturday, 18 Nov 2017, 06:00",0:2,Marathonbet,2.45,2.5,3.4,3.15,3.1,3.24
Japan,J1 League 2017,Shimizu - Sapporo,"Saturday, 18 Nov 2017, 06:00",0:2,Pinnacle,2.17,2.49,3.58,3.19,3.52,3.23
Spain,LaLiga,Eibar - Espanyol,"Sunday, 15 Sep 2019, 10:00",1:2,Asianodds,1.95,2.09,3.35,3.4,3.5,3.97
Spain,LaLiga,Eibar - Espanyol,"Sunday, 15 Sep 2019, 10:00",1:2,Marathonbet,2.01,2.06,3.64,3.48,3.94,3.94
Spain,LaLiga,Eibar - Espanyol,"Sunday, 15 Sep 2019, 10:00",1:2,Pinnacle,2.0,2.08,3.47,3.38,4.17,3.97
