country,championate,title,date,result,book,home_open_odds,home_close_odds,draw_open_odds,draw_close_odds,away_open_odds,away_close_odds
Netherlands,Eredivisie 2013/2014,Waalwijk - Heerenveen,"Saturday, 03 May 2014, 17:45",0:3,Marathonbet,3.35,3.75,3.65,4.2,2.2,1.92
Netherlands,Eredivisie 2013/2014,Waalwijk - Heerenveen,"Saturday, 03 May 2014, 17:45",0:3,Pinnacle,3.54,3.85,3.89,4.09,2.04,1.92
Sweden,Superettan 2015,AFC Eskilstuna - Utsiktens,"Saturday, 25 Apr 2015, 16:00",2:0,Marathonbet,2.1,2.1,3.4,3.4,3.92,3.92
Sweden,Superettan 2015,AFC Eskilstuna - Utsiktens,"Saturday, 25 Apr 2015, 16:00",2:0,Pinnacle,2.08,2.12,3.44,3.49,3.85,3.76
USA,MLS 2018,Toronto FC - Seattle Sounders,"Wednesday, 09 May 2018, 23:30",1:2,Asianodds,1.63,1.55,4.17,4.45,5.63,6.2
USA,MLS 2018,Toronto FC - Seattle Sounders,"Wednesday, 09 May 2018, 23:30",1:2,Marathonbet,1.75,1.55,3.82,4.5,5.2,6.3
USA,MLS 2018,Toronto FC - Seattle Sounders,"Wednesday, 09 May 2018, 23:30",1:2,Pinnacle,1.63,1.56,4.17,4.4,5.63,6.16
Poland,Ekstraklasa 2011/2012,Wisla - Ruch Chorzow,"Sunday, 25 Sep 2011, 16:00",3:2,Pinnacle,1.51,1.53,4.22,4.16,7.67,7.57
Germany,3. Liga 2011/2012,Oberhausen - Preussen Munster,"Saturday, 21 Jan 2012, 13:30",2:2,Pinnacle,2.89,2.78,3.17,3.22,2.71,2.78
Argentina,Primera Division 2015,Atl. Rafaela - Banfield,"Saturday, 21 Feb 2015, 00:10",1:4,Marathonbet,2.05,2.5,3.15,3.2,4.33,3.1
Argentina,Primera Division 2015,Atl. Rafaela - Banfield,"Saturday, 21 Feb 2015, 00:10",1:4,Pinnacle,2.51,2.58,3.1,3.26,3.23,3.02
USA,MLS 2013,Seattle Sounders - Chicago Fire,"Sunday, 08 Sep 2013, 03:00",2:1,Marathonbet,2.05,1.78,3.45,3.7,4.05,5.2
USA,MLS 2013,Seattle Sounders - Chicago Fire,"Sunday, 08 Sep 2013, 03:00",2:1,Pinnacle,1.94,1.7,3.61,3.79,4.25,5.73
Ireland,Premier Division 2015,Derry City - Bohemians,"Friday, 24 Apr 2015, 18:45",1:2,Marathonbet,2.55,2.6,3.3,3.1,3.02,3.14
Ireland,Premier Division 2015,Derry City - Bohemians,"Friday, 24 Apr 2015, 18:45",1:2,Pinnacle,2.59,2.59,3.2,3.11,3.02,3.16
Germany,Bundesliga 2015/2016,Darmstadt - Augsburg,"Saturday, 12 Mar 2016, 14:30",2:2,Marathonbet,2.35,2.79,3.3,3.26,3.48,2.86
Germany,Bundesliga 2015/2016,Darmstadt - Augsburg,"Saturday, 12 Mar 2016, 14:30",2:2,Pinnacle,2.52,2.8,3.2,3.24,3.11,2.82
England,League One 2011/2012,Charlton - Chesterfield,"Saturday, 24 Sep 2011, 15:00",3:1,Pinnacle,1.65,1.56,3.98,4.18,5.73,7.04
Portugal,LigaPro 2017/2018,Vitoria Guimaraes B - Leixoes,"Friday, 30 Mar 2018, 16:00",2:2,Asianodds,2.45,2.81,3.05,3.27,2.75,2.67
Portugal,LigaPro 2017/2018,Vitoria Guimaraes B - Leixoes,"Friday, 30 Mar 2018, 16:00",2:2,Marathonbet,2.3,2.83,3.3,3.28,3.42,2.68
Portugal,LigaPro 2017/2018,Vitoria Guimaraes B - Leixoes,"Friday, 30 Mar 2018, 16:00",2:2,Pinnacle,2.62,2.81,3.25,3.27,2.89,2.67
Croatia,1. HNL 2018/2019,Rijeka - Gorica,"Sunday, 03 Feb 2019, 16:30",1:3,Asianodds,1.43,1.49,4.2,4.28,7.22,7.48
Croatia,1. HNL 2018/2019,Rijeka - Gorica,"Sunday, 03 Feb 2019, 16:30",1:3,Marathonbet,1.46,1.47,4.25,4.2,7.2,7.2
Croatia,1. HNL 2018/2019,Rijeka - Gorica,"Sunday, 03 Feb 2019, 16:30",1:3,Pinnacle,1.43,1.47,4.2,4.28,7.22,7.48
Brazil,Serie B 2017,Criciuma - Nautico,"Tuesday, 14 Nov 2017, 21:15",0:0,Asianodds,1.6,1.75,3.65,4.02,4.95,4.96
Brazil,Serie B 2017,Criciuma - Nautico,"Tuesday, 14 Nov 2017, 21:15",0:0,Marathonbet,2.0,1.68,3.48,3.94,4.1,5.5
Brazil,Serie B 2017,Criciuma - Nautico,"Tuesday, 14 Nov 2017, 21:15",0:0,Pinnacle,1.65,1.72,3.81,4.01,6.25,4.98
Greece,Super League,Panetolikos - Volos,"Monday, 10 Feb 2020, 16:00",1:1,Asianodds,1.9,1.84,3.49,3.42,4.16,4.49
Greece,Super League,Panetolikos - Volos,"Monday, 10 Feb 2020, 16:00",1:1,Marathonbet,1.89,1.83,3.45,3.52,4.33,4.55
Greece,Super League,Panetolikos - Volos,"Monday, 10 Feb 2020, 16:00",1:1,Pinnacle,1.83,1.85,3.54,3.41,4.33,4.49
USA,MLS 2014,New England Revolution - Montreal Impact,"Sunday, 14 Sep 2014, 00:30",2:1,Marathonbet,1.7,1.52,3.65,4.75,6.1,6.4
USA,MLS 2014,New England Revolution - Montreal Impact,"Sunday, 14 Sep 2014, 00:30",2:1,Pinnacle,1.66,1.58,4.01,4.63,5.58,5.67
Argentina,Superliga,Godoy Cruz - Gimnasia L.P.,"Saturday, 05 Oct 2019, 16:15",2:4,Asianodds,2.1,2.65,3.09,3.21,4.23,2.94
Argentina,Superliga,Godoy Cruz - Gimnasia L.P.,"Saturday, 05 Oct 2019, 16:15",2:4,Marathonbet,2.25,2.54,3.13,3.28,3.5,2.85
Argentina,Superliga,Godoy Cruz - Gimnasia L.P.,"Saturday, 05 Oct 2019, 16:15",2:4,Pinnacle,2.1,2.65,3.09,3.21,4.23,2.89
Sweden,Superettan 2018,Falkenbergs - Varbergs,"Friday, 25 May 2018, 17:00",3:2,Asianodds,1.54,1.62,3.85,3.97,5.9,6.24
Sweden,Superettan 2018,Falkenbergs - Varbergs,"Friday, 25 May 2018, 17:00",3:2,Marathonbet,1.57,1.61,4.33,4.0,6.3,6.45
Sweden,Superettan 2018,Falkenbergs - Varbergs,"Friday, 25 May 2018, 17:00",3:2,Pinnacle,1.57,1.61,4.17,3.97,6.3,6.24
Belgium,Proximus League 2018/2019,Westerlo - Lommel SK,"Friday, 22 Feb 2019, 19:30",2:2,Asianodds,1.8,1.68,3.25,3.6,3.9,4.5
Belgium,Proximus League 2018/2019,Westerlo - Lommel SK,"Friday, 22 Feb 2019, 19:30",2:2,Marathonbet,1.82,1.76,3.52,3.62,4.55,4.8
Belgium,Proximus League 2018/2019,Westerlo - Lommel SK,"Friday, 22 Feb 2019, 19:30",2:2,Pinnacle,1.83,1.73,3.44,3.77,4.46,5.01
Spain,Segunda Division 2015/2016,Elche - Almeria,"Saturday, 19 Mar 2016, 19:15",0:0,Marathonbet,2.05,2.1,3.2,3.2,4.4,4.2
Spain,Segunda Division 2015/2016,Elche - Almeria,"Saturday, 19 Mar 2016, 19:15",0:0,Pinnacle,2.03,2.12,3.28,3.25,4.41,4.06
Russia,Premier League 2014/2015,Ural - Akhmat Grozny,"Friday, 29 Aug 2014, 15:00",0:1,Marathonbet,2.78,3.55,3.3,3.0,2.8,2.46
Russia,Premier League 2014/2015,Ural - Akhmat Grozny,"Friday, 29 Aug 2014, 15:00",0:1,Pinnacle,3.15,3.34,3.26,3.25,2.46,2.39
China,Super League 2018,Tianjin Tianhai - Shandong Luneng,"Saturday, 12 May 2018, 11:35",1:1,Asianodds,2.6,3.05,3.35,3.5,2.39,2.41
China,Super League 2018,Tianjin Tianhai - Shandong Luneng,"Saturday, 12 May 2018, 11:35",1:1,Marathonbet,2.92,3.02,3.4,3.48,2.5,2.39
China,Super League 2018,Tianjin Tianhai - Shandong Luneng,"Saturday, 12 May 2018, 11:35",1:1,Pinnacle,2.99,3.02,3.38,3.47,2.47,2.4
Brazil,Serie B 2019,Parana - Coritiba,"Saturday, 05 Oct 2019, 19:30",2:0,Asianodds,2.58,3.22,3.0,2.96,2.77,2.6
Brazil,Serie B 2019,Parana - Coritiba,"Saturday, 05 Oct 2019, 19:30",2:0,Marathonbet,2.79,3.22,3.02,2.92,2.76,2.5
Brazil,Serie B 2019,Parana - Coritiba,"Saturday, 05 Oct 2019, 19:30",2:0,Pinnacle,2.8,3.22,2.87,2.96,2.99,2.55
Russia,FNL 2019/2020,Yenisey - Kursk,"Wednesday, 23 Oct 2019, 12:00",1:1,Asianodds,2.1,2.23,3.13,3.2,3.92,3.7
Russia,FNL 2019/2020,Yenisey - Kursk,"Wednesday, 23 Oct 2019, 12:00",1:1,Marathonbet,1.94,2.16,3.2,3.1,4.25,3.58
Russia,FNL 2019/2020,Yenisey - Kursk,"Wednesday, 23 Oct 2019, 12:00",1:1,Pinnacle,2.1,2.22,3.13,3.04,3.92,3.7
Romania,Liga 1 2017/2018,Poli Timisoara - Din. Bucuresti,"Monday, 28 May 2018, 17:45",1:3,Asianodds,2.71,3.05,3.05,3.45,2.37,2.4
Romania,Liga 1 2017/2018,Poli Timisoara - Din. Bucuresti,"Monday, 28 May 2018, 17:45",1:3,Marathonbet,3.2,3.04,3.2,3.35,2.4,2.42
Romania,Liga 1 2017/2018,Poli Timisoara - Din. Bucuresti,"Monday, 28 May 2018, 17:45",1:3,Pinnacle,3.14,3.05,3.27,3.47,2.45,2.39
Turkey,Super Lig 2018/2019,Konyaspor - Goztepe,"Sunday, 03 Mar 2019, 10:30",1:1,Asianodds,2.08,2.18,3.08,3.19,4.29,3.85
Turkey,Super Lig 2018/2019,Konyaspor - Goztepe,"Sunday, 03 Mar 2019, 10:30",1:1,Marathonbet,2.03,2.13,3.14,3.16,4.2,3.8
Turkey,Super Lig 2018/2019,Konyaspor - Goztepe,"Sunday, 03 Mar 2019, 10:30",1:1,Pinnacle,1.88,2.18,3.45,3.19,4.59,3.85
France,Ligue 2 2012/2013,Arles-Avignon - Auxerre,"Friday, 01 Mar 2013, 20:00",2:1,Marathonbet,3.05,3.1,3.15,3.05,2.6,2.65
France,Ligue 2 2012/2013,Arles-Avignon - Auxerre,"Friday, 01 Mar 2013, 20:00",2:1,Pinnacle,3.01,3.04,3.2,3.12,2.6,2.67
Austria,Erste Liga 2013/2014,St. Polten - First Vienna,"Friday, 16 Aug 2013, 17:30",1:2,Marathonbet,1.72,1.71,3.75,3.75,5.2,5.3
Austria,Erste Liga 2013/2014,St. Polten - First Vienna,"Friday, 16 Aug 2013, 17:30",1:2,Pinnacle,1.81,1.82,3.95,3.93,4.47,4.51
Czech Republic,Division 2 2018/2019,Znojmo - Sokolov,"Friday, 02 Nov 2018, 17:00",1:2,Asianodds,2.18,2.22,3.3,3.25,2.8,3.45
Czech Republic,Division 2 2018/2019,Znojmo - Sokolov,"Friday, 02 Nov 2018, 17:00",1:2,Marathonbet,2.2,2.24,3.34,2.99,3.16,3.46
Czech Republic,Division 2 2018/2019,Znojmo - Sokolov,"Friday, 02 Nov 2018, 17:00",1:2,Pinnacle,2.46,2.22,3.22,3.18,2.9,3.45
Spain,Primera Division 2015/2016,Las Palmas - Villarreal,"Sunday, 25 Oct 2015, 15:00",0:0,Marathonbet,4.0,3.96,3.6,3.55,2.05,2.08
Spain,Primera Division 2015/2016,Las Palmas - Villarreal,"Sunday, 25 Oct 2015, 15:00",0:0,Pinnacle,3.73,3.72,3.41,3.48,2.13,2.15
Ukraine,Pari-Match League 2015/2016,Dyn. Kyiv - Hoverla Uzhhorod,"Saturday, 26 Sep 2015, 16:30",2:0,Marathonbet,1.13,1.08,9.5,14.5,26.0,29.0
Ukraine,Pari-Match League 2015/2016,Dyn. Kyiv - Hoverla Uzhhorod,"Saturday, 26 Sep 2015, 16:30",2:0,Pinnacle,1.13,1.11,9.91,11.07,20.88,24.41
Finland,Veikkausliiga 2012,Jaro - MyPa,"Sunday, 02 Sep 2012, 16:30",0:3,Marathonbet,3.05,3.05,3.35,3.35,2.4,2.4
Finland,Veikkausliiga 2012,Jaro - MyPa,"Sunday, 02 Sep 2012, 16:30",0:3,Pinnacle,2.9,3.05,3.28,3.64,2.63,2.37
Belgium,Jupiler League 2017/2018,Waasland-Beveren - Charleroi,"Saturday, 25 Nov 2017, 19:30",0:2,Asianodds,2.4,2.5,3.3,3.44,2.61,3.0
Belgium,Jupiler League 2017/2018,Waasland-Beveren - Charleroi,"Saturday, 25 Nov 2017, 19:30",0:2,Marathonbet,2.9,2.46,3.5,3.48,2.53,3.02
Belgium,Jupiler League 2017/2018,Waasland-Beveren - Charleroi,"Saturday, 25 Nov 2017, 19:30",0:2,Pinnacle,2.56,2.49,3.41,3.46,2.93,3.0
Turkey,Super Lig 2013/2014,Eskisehirspor - Konyaspor,"Friday, 16 May 2014, 18:00",1:1,Marathonbet,2.2,2.5,3.4,3.3,3.4,2.94
Turkey,Super Lig 2013/2014,Eskisehirspor - Konyaspor,"Friday, 16 May 2014, 18:00",1:1,Pinnacle,2.32,2.67,3.44,3.33,3.24,2.87
Norway,Tippeligaen 2014,Sandnes - Sogndal,"Sunday, 19 Oct 2014, 17:00",1:0,Marathonbet,2.3,2.36,3.55,3.45,3.25,3.2
Norway,Tippeligaen 2014,Sandnes - Sogndal,"Sunday, 19 Oct 2014, 17:00",1:0,Pinnacle,2.35,2.37,3.43,3.41,3.17,3.22
Russia,Premier League 2015/2016,Dynamo Moscow - Ufa,"Saturday, 29 Aug 2015, 11:00",2:0,Marathonbet,1.8,1.8,3.6,3.65,5.4,5.3
Russia,Premier League 2015/2016,Dynamo Moscow - Ufa,"Saturday, 29 Aug 2015, 11:00",2:0,Pinnacle,1.65,1.73,3.78,3.63,6.3,5.85
Argentina,Primera Division 2014,Gimnasia L.P. - Defensa y Justicia,"Saturday, 13 Sep 2014, 01:15",0:3,Marathonbet,1.86,3.05,3.2,3.15,5.7,2.63
Argentina,Primera Division 2014,Gimnasia L.P. - Defensa y Justicia,"Saturday, 13 Sep 2014, 01:15",0:3,Pinnacle,2.33,3.09,3.27,3.13,3.39,2.62
Sweden,Superettan,GAIS - Jonkopings,"Tuesday, 16 Jun 2020, 17:00",1:0,Asianodds,3.41,3.25,3.17,3.19,2.29,2.43
France,Ligue 2 2017/2018,AC Ajaccio - Clermont,"Friday, 30 Mar 2018, 18:00",2:1,Asianodds,2.03,2.61,3.35,3.09,3.45,3.09
Sweden,Superettan,GAIS - Jonkopings,"Tuesday, 16 Jun 2020, 17:00",1:0,Marathonbet,3.4,3.2,3.18,3.16,2.27,2.38
France,Ligue 2 2017/2018,AC Ajaccio - Clermont,"Friday, 30 Mar 2018, 18:00",2:1,Marathonbet,1.68,2.63,3.8,3.1,6.0,3.1
Sweden,Superettan,GAIS - Jonkopings,"Tuesday, 16 Jun 2020, 17:00",1:0,Pinnacle,3.41,3.25,3.17,3.19,2.29,2.41
France,Ligue 2 2017/2018,AC Ajaccio - Clermont,"Friday, 30 Mar 2018, 18:00",2:1,Pinnacle,2.2,2.61,3.27,3.09,3.71,3.09
Portugal,Liga de Honra 2010/2011,Estoril - Trofense,"Thursday, 31 Mar 2011, 20:15",2:2,Pinnacle,2.44,2.47,3.05,3.21,3.3,3.06
Slovenia,Prva liga 2014/2015,O. Ljubljana - Domzale,"Saturday, 22 Nov 2014, 17:00",2:1,Marathonbet,2.34,2.34,3.3,3.3,3.2,3.2
Slovenia,Prva liga 2014/2015,O. Ljubljana - Domzale,"Saturday, 22 Nov 2014, 17:00",2:1,Pinnacle,2.39,2.39,3.3,3.27,3.14,3.14
Russia,FNL 2015/2016,Arsenal Tula - Tosno,"Monday, 27 Jul 2015, 17:00",3:1,Marathonbet,2.0,1.9,3.35,3.5,3.95,4.15
Croatia,1. HNL 2019/2020,Hajduk Split - Zapresic,"Friday, 05 Jun 2020, 18:00",2:1,Asianodds,1.19,1.24,7.27,6.53,18.47,15.22
Croatia,1. HNL 2019/2020,Hajduk Split - Zapresic,"Friday, 05 Jun 2020, 18:00",2:1,Marathonbet,1.18,1.2,6.5,6.25,14.25,13.25
Croatia,1. HNL 2019/2020,Hajduk Split - Zapresic,"Friday, 05 Jun 2020, 18:00",2:1,Pinnacle,1.17,1.22,7.24,6.31,18.07,14.6
Greece,Super League 2011/2012,PAOK - OFI Crete,"Sunday, 16 Oct 2011, 18:30",0:0,Pinnacle,1.5,1.43,4.15,4.45,8.15,10.11
Netherlands,Eredivisie 2010/2011,AZ Alkmaar - Den Haag,"Saturday, 16 Apr 2011, 19:45",3:1,Pinnacle,1.85,1.67,3.8,4.13,4.44,5.4
Poland,Ekstraklasa 2017/2018,Lech Poznan - Pogon Szczecin,"Sunday, 18 Feb 2018, 17:00",2:0,Asianodds,1.68,1.83,3.75,3.55,4.6,5.09
Poland,Ekstraklasa 2017/2018,Lech Poznan - Pogon Szczecin,"Sunday, 18 Feb 2018, 17:00",2:0,Marathonbet,1.6,1.81,4.0,3.6,6.6,5.1
Poland,Ekstraklasa 2017/2018,Lech Poznan - Pogon Szczecin,"Sunday, 18 Feb 2018, 17:00",2:0,Pinnacle,1.71,1.81,3.76,3.55,5.55,5.09
Portugal,LigaPro 2018/2019,Arouca - Braga B,"Saturday, 22 Sep 2018, 15:00",0:2,Asianodds,1.72,1.7,3.55,3.66,5.48,5.51
Portugal,LigaPro 2018/2019,Arouca - Braga B,"Saturday, 22 Sep 2018, 15:00",0:2,Marathonbet,1.7,1.73,3.6,3.68,6.05,5.5
Portugal,LigaPro 2018/2019,Arouca - Braga B,"Saturday, 22 Sep 2018, 15:00",0:2,Pinnacle,1.72,1.7,3.55,3.66,5.48,5.51
Netherlands,Eredivisie 2010/2011,Feyenoord - Nijmegen,"Sunday, 15 May 2011, 13:30",1:1,Pinnacle,1.65,1.63,4.13,4.2,5.49,5.64
France,Ligue 1 2017/2018,Monaco - Amiens,"Saturday, 28 Apr 2018, 18:00",0:0,Asianodds,1.22,1.25,6.4,6.75,9.5,14.5
France,Ligue 1 2017/2018,Monaco - Amiens,"Saturday, 28 Apr 2018, 18:00",0:0,Marathonbet,1.23,1.24,6.7,6.7,17.0,15.5
France,Ligue 1 2017/2018,Monaco - Amiens,"Saturday, 28 Apr 2018, 18:00",0:0,Pinnacle,1.22,1.24,6.57,6.8,15.48,13.5
Germany,Bundesliga 2011/2012,Mainz - Nurnberg,"Saturday, 10 Mar 2012, 15:30",2:1,Pinnacle,1.99,2.06,3.51,3.42,4.29,4.08
Norway,Tippeligaen 2011,Stabaek - Fredrikstad,"Monday, 25 Apr 2011, 17:00",3:1,Pinnacle,2.11,1.85,3.66,3.92,3.52,4.48
England,Premier League 2014/2015,Sunderland - Newcastle,"Sunday, 05 Apr 2015, 15:00",1:0,Marathonbet,2.6,2.75,3.25,3.2,3.1,2.95
England,Premier League 2014/2015,Sunderland - Newcastle,"Sunday, 05 Apr 2015, 15:00",1:0,Pinnacle,2.59,2.87,3.22,3.08,3.09,2.88
Turkey,PTT 1. Lig 2013/2014,Tavsanli Linyitspor - Samsunspor,"Sunday, 25 Aug 2013, 15:00",0:3,Marathonbet,2.31,2.6,3.0,2.8,3.4,3.15
Turkey,Super Lig 2011/2012,Mersin - Genclerbirligi,"Monday, 31 Oct 2011, 19:00",2:1,Pinnacle,1.92,1.87,3.64,3.69,4.3,4.46
Portugal,Liga de Honra 2011/2012,Aves - Oliveirense,"Sunday, 28 Aug 2011, 16:00",1:0,Pinnacle,2.46,2.49,3.27,3.19,3.06,3.08
Germany,3. Liga 2014/2015,Preussen Munster - Wehen,"Sunday, 07 Sep 2014, 13:00",3:2,Marathonbet,2.2,2.2,3.4,3.6,3.55,3.35
Germany,3. Liga 2014/2015,Preussen Munster - Wehen,"Sunday, 07 Sep 2014, 13:00",3:2,Pinnacle,2.02,2.08,3.52,3.48,3.9,3.83
Brazil,Série A 2013,Vitoria - Corinthians,"Sunday, 03 Nov 2013, 20:00",1:1,Marathonbet,2.75,2.35,3.25,3.25,2.82,3.4
Brazil,Série A 2013,Vitoria - Corinthians,"Sunday, 03 Nov 2013, 20:00",1:1,Pinnacle,2.38,2.3,3.17,3.3,3.39,3.48
Argentina,Primera Division 2014,Banfield - Rosario Central,"Saturday, 06 Dec 2014, 20:00",2:3,Marathonbet,2.0,1.88,3.15,3.55,4.55,4.5
Argentina,Primera Division 2014,Banfield - Rosario Central,"Saturday, 06 Dec 2014, 20:00",2:3,Pinnacle,1.92,1.91,3.45,3.55,4.57,4.54
Brazil,Serie A 2017,Athletico-PR - Atletico GO,"Wednesday, 11 Oct 2017, 22:30",2:2,Asianodds,1.53,1.6,3.9,4.17,5.2,6.29
Brazil,Serie A 2017,Athletico-PR - Atletico GO,"Wednesday, 11 Oct 2017, 22:30",2:2,Marathonbet,1.7,1.61,3.74,4.15,5.9,6.1
Brazil,Serie A 2017,Athletico-PR - Atletico GO,"Wednesday, 11 Oct 2017, 22:30",2:2,Pinnacle,1.61,1.6,3.99,4.17,6.61,6.29
Netherlands,Eerste Divisie 2013/2014,Achilles 29 - FC Volendam,"Saturday, 02 Nov 2013, 18:45",0:2,Marathonbet,4.75,6.1,3.85,4.3,1.75,1.55
Netherlands,Eerste Divisie 2013/2014,Achilles 29 - FC Volendam,"Saturday, 02 Nov 2013, 18:45",0:2,Pinnacle,6.05,5.36,4.6,4.58,1.54,1.61
Italy,Serie A 2016/2017,Bologna - Empoli,"Sunday, 11 Dec 2016, 14:00",0:0,Marathonbet,1.87,2.28,3.55,3.2,5.1,3.78
Italy,Serie A 2016/2017,Bologna - Empoli,"Sunday, 11 Dec 2016, 14:00",0:0,Pinnacle,2.08,2.26,3.42,3.25,3.88,3.71
England,Premier League 2018/2019,Chelsea - Fulham,"Sunday, 02 Dec 2018, 12:00",2:0,Asianodds,1.12,1.2,8.3,7.58,15.0,16.5
England,Premier League 2018/2019,Chelsea - Fulham,"Sunday, 02 Dec 2018, 12:00",2:0,Marathonbet,1.25,1.2,7.0,8.0,12.5,15.75
England,Premier League 2018/2019,Chelsea - Fulham,"Sunday, 02 Dec 2018, 12:00",2:0,Pinnacle,1.15,1.2,9.27,7.59,21.78,14.82
Turkey,PTT 1. Lig 2014/2015,Karsiyaka - Manisaspor,"Monday, 16 Mar 2015, 17:00",3:0,Marathonbet,1.9,1.72,3.5,3.85,4.45,5.1
Turkey,PTT 1. Lig 2014/2015,Karsiyaka - Manisaspor,"Monday, 16 Mar 2015, 17:00",3:0,Pinnacle,1.84,1.82,3.6,3.7,4.58,4.62
Switzerland,Super League 2013/2014,Lausanne - Grasshoppers,"Saturday, 03 Aug 2013, 18:45",0:0,Marathonbet,3.8,4.8,3.5,3.8,2.1,1.8
Switzerland,Super League 2013/2014,Lausanne - Grasshoppers,"Saturday, 03 Aug 2013, 18:45",0:0,Pinnacle,4.01,5.52,3.58,3.94,1.99,1.69
England,Premier League 2011/2012,Blackburn - Sunderland,"Tuesday, 20 Mar 2012, 21:00",2:0,Pinnacle,2.57,2.41,3.38,3.4,2.98,3.2
England,League One 2014/2015,Bradford City - MK Dons,"Monday, 09 Feb 2015, 19:45",2:1,Marathonbet,2.8,3.2,3.35,3.25,2.7,2.48
England,League One 2014/2015,Bradford City - MK Dons,"Monday, 09 Feb 2015, 19:45",2:1,Pinnacle,2.91,3.29,3.47,3.34,2.54,2.37
Germany,Bundesliga 2019/2020,Bayer Leverkusen - Werder Bremen,"Saturday, 26 Oct 2019, 16:30",2:2,Asianodds,1.64,1.7,4.43,4.2,5.11,4.9
Germany,Bundesliga 2019/2020,Bayer Leverkusen - Werder Bremen,"Saturday, 26 Oct 2019, 16:30",2:2,Marathonbet,1.64,1.72,4.6,4.25,5.05,4.8
Germany,Bundesliga 2019/2020,Bayer Leverkusen - Werder Bremen,"Saturday, 26 Oct 2019, 16:30",2:2,Pinnacle,1.76,1.71,4.1,4.21,4.55,4.78
France,Ligue 2 2014/2015,Valenciennes - Nancy,"Tuesday, 28 Apr 2015, 18:30",1:1,Marathonbet,3.54,4.5,3.15,3.2,2.35,2.04
France,Ligue 2 2014/2015,Valenciennes - Nancy,"Tuesday, 28 Apr 2015, 18:30",1:1,Pinnacle,3.87,4.63,3.15,3.15,2.2,2.03
Germany,Bundesliga 2015/2016,FC Koln - Bayer Leverkusen,"Sunday, 10 Apr 2016, 15:30",0:2,Marathonbet,3.02,3.06,3.4,3.46,2.56,2.5
Germany,Bundesliga 2015/2016,FC Koln - Bayer Leverkusen,"Sunday, 10 Apr 2016, 15:30",0:2,Pinnacle,2.91,3.0,3.35,3.37,2.58,2.57
Germany,Bundesliga 2011/2012,Nurnberg - Schalke,"Wednesday, 11 Apr 2012, 19:00",4:1,Pinnacle,3.2,3.23,3.54,3.7,2.35,2.27
Netherlands,Eerste Divisie 2019/2020,Almere City - Telstar,"Friday, 31 Jan 2020, 19:00",4:2,Asianodds,2.15,2.12,3.75,3.91,3.26,3.4
Netherlands,Eerste Divisie 2019/2020,Almere City - Telstar,"Friday, 31 Jan 2020, 19:00",4:2,Marathonbet,2.15,2.21,3.75,3.75,3.14,3.02
Netherlands,Eerste Divisie 2019/2020,Almere City - Telstar,"Friday, 31 Jan 2020, 19:00",4:2,Pinnacle,2.15,2.12,3.75,3.91,3.26,3.22
Scotland,Premier League 2012/2013,St Johnstone - Motherwell,"Saturday, 03 Nov 2012, 16:00",1:3,Marathonbet,2.5,2.54,3.4,3.4,3.0,2.95
Scotland,Premier League 2012/2013,St Johnstone - Motherwell,"Saturday, 03 Nov 2012, 16:00",1:3,Pinnacle,2.42,2.43,3.36,3.45,3.13,3.07
USA,MLS 2012,Chicago Fire - Vancouver Whitecaps,"Sunday, 15 Jul 2012, 01:30",1:0,Pinnacle,1.9,1.86,3.54,3.47,4.61,5.09
Scotland,Division 2 2010/2011,East Fife - Dumbarton,"Tuesday, 15 Feb 2011, 19:45",1:3,Pinnacle,1.86,1.89,4.01,4.05,3.98,3.94
Portugal,Liga de Honra 2011/2012,Aves - Portimonense,"Friday, 06 Apr 2012, 15:00",1:1,Pinnacle,1.87,1.81,3.49,3.55,4.58,4.88
Denmark,Superliga 2012/2013,Silkeborg - Horsens,"Friday, 20 Jul 2012, 17:30",0:2,Pinnacle,2.46,2.25,3.52,3.64,2.99,3.29
England,League One 2016/2017,Northampton - Chesterfield,"Saturday, 11 Feb 2017, 15:00",3:1,Marathonbet,2.05,1.85,3.6,3.76,3.85,4.55
England,League One 2016/2017,Northampton - Chesterfield,"Saturday, 11 Feb 2017, 15:00",3:1,Pinnacle,1.92,1.85,3.72,3.85,4.25,4.44
Austria,Tipico Bundesliga 2016/2017,Sturm Graz - Rapid Vienna,"Sunday, 12 Mar 2017, 15:30",2:1,Marathonbet,2.25,2.75,3.4,3.35,3.48,2.75
Austria,Tipico Bundesliga 2016/2017,Sturm Graz - Rapid Vienna,"Sunday, 12 Mar 2017, 15:30",2:1,Pinnacle,2.5,2.81,3.31,3.33,3.09,2.7
Sweden,Superettan 2017,Gefle - Osters,"Thursday, 18 May 2017, 17:00",1:3,Marathonbet,1.95,2.59,3.65,3.3,4.2,2.97
Sweden,Superettan 2017,Gefle - Osters,"Thursday, 18 May 2017, 17:00",1:3,Pinnacle,2.33,2.57,3.49,3.43,3.23,2.86
Russia,FNL 2016/2017,Spartak Nalchik - Khimki,"Saturday, 06 May 2017, 15:30",1:1,Marathonbet,2.5,2.48,2.9,2.88,3.25,3.3
Russia,FNL 2016/2017,Spartak Nalchik - Khimki,"Saturday, 06 May 2017, 15:30",1:1,Pinnacle,2.62,2.46,3.04,2.88,3.08,3.55
